Manama,34.4,49,Sunny
Manama,34.4,49,Sunny
Manama,34.4,49,Sunny
Manama,34.4,49,Sunny
Manama,34.4,49,Sunny
Manama,34.2,52,Sunny
Manama,33.8,56,Sunny
Manama,32.5,65,Clear
Manama,32.5,65,Clear
Manama,32.4,65,Clear
Manama,32.4,64,Clear
Manama,32.1,64,Clear
Manama,32.2,65,Sunny
Manama,32.6,65,Sunny
Manama,33.0,62,Sunny
Manama,33.9,49,Sunny
Manama,34.4,48,Sunny
